date,universe_count,breakout_count,breadth_pct,breadth_5dma,slope,acceleration
2026-01-07,350,29,0.08285714285714285,0.1195366352844863,0.003963978714695046,-0.025733933688088434
2026-01-08,350,26,0.07428571428571429,0.1240785918952108,0.0045419566107244985,0.0005779778960294524
2026-01-09,350,32,0.09142857142857143,0.11485714285714285,-0.009221449038067944,-0.013763405648792443
2026-01-12,350,33,0.09428571428571429,0.10400000000000001,-0.010857142857142843,-0.0016356938190748987
2026-01-13,350,48,0.13714285714285715,0.096,-0.008000000000000007,0.002857142857142836
2026-01-14,350,46,0.13142857142857142,0.10571428571428572,0.009714285714285717,0.017714285714285724
2026-01-15,350,51,0.1457142857142857,0.12,0.014285714285714277,0.00457142857142856
2026-01-16,350,44,0.12571428571428572,0.12685714285714286,0.006857142857142867,-0.007428571428571409
2026-01-19,350,52,0.14857142857142858,0.13771428571428573,0.01085714285714287,0.0040000000000000036
2026-01-20,350,57,0.16285714285714287,0.14285714285714285,0.005142857142857116,-0.005714285714285755
2026-01-21,350,45,0.12857142857142856,0.1422857142857143,-0.0005714285714285561,-0.005714285714285672
2026-01-22,350,61,0.1742857142857143,0.148,0.0057142857142856995,0.006285714285714256
2026-01-23,350,90,0.2571428571428571,0.1742857142857143,0.0262857142857143,0.0205714285714286
2026-01-26,350,110,0.3142857142857143,0.20742857142857143,0.03314285714285714,0.0068571428571428394
2026-01-27,350,119,0.34,0.24285714285714288,0.03542857142857145,0.0022857142857143076
2026-01-28,350,144,0.4114285714285714,0.29942857142857143,0.05657142857142855,0.021142857142857102
2026-01-29,350,148,0.4228571428571429,0.3491428571428571,0.049714285714285655,-0.006857142857142895
2026-01-30,350,101,0.2885714285714286,0.3554285714285714,0.006285714285714339,-0.043428571428571316
2026-02-02,350,14,0.04,0.3005714285714286,-0.05485714285714283,-0.061142857142857165
2026-02-03,350,58,0.1657142857142857,0.2657142857142857,-0.03485714285714292,0.019999999999999907
2026-02-04,350,66,0.18857142857142858,0.22114285714285717,-0.04457142857142851,-0.009714285714285592
2026-02-05,350,34,0.09714285714285714,0.156,-0.06514285714285717,-0.020571428571428657
2026-02-06,350,28,0.08,0.11428571428571428,-0.04171428571428572,0.02342857142857145
2026-02-09,350,56,0.16,0.1382857142857143,0.024000000000000007,0.06571428571428573
2026-02-10,350,65,0.18571428571428572,0.1422857142857143,0.0040000000000000036,-0.020000000000000004
2026-02-11,350,47,0.13428571428571429,0.13142857142857145,-0.010857142857142843,-0.014857142857142847
2026-02-12,350,60,0.17142857142857143,0.1462857142857143,0.014857142857142847,0.02571428571428569
2026-02-13,350,34,0.09714285714285714,0.14971428571428574,0.0034285714285714475,-0.011428571428571399
2026-02-19,350,48,0.13714285714285715,0.14514285714285716,-0.004571428571428587,-0.008000000000000035
2026-02-20,350,57,0.16285714285714287,0.14057142857142857,-0.004571428571428587,0.0
2026-02-23,350,47,0.13428571428571429,0.14057142857142857,0.0,0.004571428571428587
2026-02-24,350,37,0.10571428571428572,0.12742857142857142,-0.01314285714285715,-0.01314285714285715
2026-02-25,350,44,0.12571428571428572,0.13314285714285717,0.005714285714285755,0.018857142857142906
2026-02-26,350,53,0.15142857142857144,0.136,0.002857142857142836,-0.002857142857142919
2026-02-27,350,32,0.09142857142857143,0.12171428571428573,-0.014285714285714277,-0.017142857142857112
2026-03-03,350,16,0.045714285714285714,0.10400000000000001,-0.017714285714285724,-0.0034285714285714475
2026-03-04,350,2,0.005714285714285714,0.084,-0.020000000000000004,-0.00228571428571428
2026-03-05,350,17,0.04857142857142857,0.06857142857142857,-0.01542857142857143,0.0045714285714285735
2026-03-06,350,24,0.06857142857142857,0.052000000000000005,-0.01657142857142857,-0.00114285714285714
2026-03-09,350,8,0.022857142857142857,0.03828571428571429,-0.013714285714285714,0.0028571428571428567
2026-03-10,350,7,0.02,0.03314285714285714,-0.00514285714285715,0.008571428571428563
2026-03-11,350,12,0.03428571428571429,0.03885714285714286,0.00571428571428572,0.01085714285714287
2026-03-12,350,16,0.045714285714285714,0.03828571428571429,-0.00057142857142857,-0.00628571428571429
2026-03-13,350,9,0.025714285714285714,0.029714285714285714,-0.008571428571428577,-0.008000000000000007
2026-03-16,350,12,0.03428571428571429,0.032,0.0022857142857142868,0.010857142857142864
2026-03-17,350,6,0.017142857142857144,0.03142857142857143,-0.00057142857142857,-0.0028571428571428567
2026-03-18,350,17,0.04857142857142857,0.03428571428571429,0.0028571428571428567,0.0034285714285714267
2026-03-19,350,17,0.04857142857142857,0.03485714285714285,0.000571428571428563,-0.0022857142857142937
2026-03-20,350,19,0.054285714285714284,0.04057142857142857,0.00571428571428572,0.005142857142857157
2026-03-23,350,4,0.011428571428571429,0.036,-0.0045714285714285735,-0.010285714285714294
2026-03-24,350,2,0.005714285714285714,0.03371428571428571,-0.0022857142857142868,0.0022857142857142868
2026-03-25,350,8,0.022857142857142857,0.02857142857142857,-0.00514285714285714,-0.0028571428571428532
2026-03-26,350,4,0.011428571428571429,0.021142857142857144,-0.007428571428571427,-0.0022857142857142868
2026-03-27,350,8,0.022857142857142857,0.014857142857142857,-0.006285714285714287,0.00114285714285714
2026-03-30,350,6,0.017142857142857144,0.016,0.0011428571428571434,0.00742857142857143
2026-03-31,350,1,0.002857142857142857,0.01542857142857143,-0.00057142857142857,-0.0017142857142857133
2026-04-01,350,10,0.02857142857142857,0.01657142857142857,0.00114285714285714,0.0017142857142857099
2026-04-02,350,2,0.005714285714285714,0.01542857142857143,-0.00114285714285714,-0.00228571428571428
2026-04-03,350,10,0.02857142857142857,0.01657142857142857,0.00114285714285714,0.00228571428571428
2026-04-06,350,8,0.022857142857142857,0.017714285714285717,0.0011428571428571468,6.938893903907228e-18
2026-04-07,350,8,0.022857142857142857,0.021714285714285714,0.003999999999999997,0.0028571428571428498
2026-04-08,350,28,0.08,0.032,0.010285714285714287,0.00628571428571429
2026-04-09,350,35,0.1,0.05085714285714286,0.018857142857142857,0.00857142857142857
2026-04-10,350,36,0.10285714285714286,0.06571428571428571,0.014857142857142853,-0.0040000000000000036
2026-04-13,350,28,0.08,0.07714285714285715,0.01142857142857144,-0.0034285714285714128
2026-04-14,350,33,0.09428571428571429,0.09142857142857144,0.01428571428571429,0.0028571428571428498
2026-04-15,350,48,0.13714285714285715,0.10285714285714284,0.011428571428571399,-0.0028571428571428914
2026-04-16,350,71,0.20285714285714285,0.12342857142857144,0.0205714285714286,0.009142857142857203
2026-04-17,350,52,0.14857142857142858,0.13257142857142856,0.00914285714285712,-0.011428571428571482
2026-04-20,350,38,0.10857142857142857,0.1382857142857143,0.005714285714285727,-0.003428571428571392
2026-04-21,350,51,0.1457142857142857,0.14857142857142858,0.010285714285714287,0.00457142857142856
2026-04-22,350,61,0.1742857142857143,0.15599999999999997,0.0074285714285713955,-0.0028571428571428914
2026-04-23,350,31,0.08857142857142856,0.13314285714285717,-0.022857142857142798,-0.030285714285714194
2026-04-24,350,58,0.1657142857142857,0.13657142857142857,0.003428571428571392,0.02628571428571419
2026-04-27,350,62,0.17714285714285713,0.15028571428571427,0.013714285714285707,0.010285714285714315
2026-04-28,350,40,0.11428571428571428,0.144,-0.006285714285714283,-0.01999999999999999
2026-04-29,350,34,0.09714285714285714,0.12857142857142856,-0.01542857142857143,-0.009142857142857147
2026-04-30,350,20,0.05714285714285714,0.12228571428571426,-0.006285714285714297,0.009142857142857133
2026-05-04,350,26,0.07428571428571429,0.10400000000000001,-0.018285714285714252,-0.011999999999999955
2026-05-06,350,38,0.10857142857142857,0.09028571428571427,-0.013714285714285734,0.004571428571428518
2026-05-07,350,27,0.07714285714285714,0.08285714285714285,-0.007428571428571423,0.006285714285714311
2026-05-08,350,31,0.08857142857142856,0.08114285714285714,-0.0017142857142857099,0.005714285714285713
2026-05-11,350,31,0.08857142857142856,0.08742857142857144,0.006285714285714297,0.008000000000000007
2026-05-12,350,20,0.05714285714285714,0.08399999999999999,-0.0034285714285714475,-0.009714285714285745
2026-05-13,350,25,0.07142857142857142,0.07657142857142857,-0.007428571428571423,-0.003999999999999976
2026-05-14,350,37,0.10571428571428572,0.08228571428571428,0.005714285714285713,0.013142857142857137
2026-05-15,350,21,0.06,0.07657142857142857,-0.005714285714285713,-0.011428571428571427
2026-05-18,350,7,0.02,0.06285714285714286,-0.013714285714285707,-0.007999999999999993
2026-05-19,350,5,0.014285714285714285,0.05428571428571429,-0.00857142857142857,0.0051428571428571365
2026-05-20,350,2,0.005714285714285714,0.04114285714285714,-0.01314285714285715,-0.0045714285714285804
2026-05-21,350,9,0.025714285714285714,0.025142857142857144,-0.015999999999999997,-0.0028571428571428463
2026-05-22,350,18,0.05142857142857143,0.02342857142857143,-0.0017142857142857133,0.014285714285714284
2026-05-26,350,18,0.05142857142857143,0.029714285714285714,0.006285714285714283,0.007999999999999997
2026-05-27,350,12,0.03428571428571429,0.03371428571428571,0.003999999999999997,-0.0022857142857142868
2026-05-28,350,7,0.02,0.036571428571428574,0.0028571428571428636,-0.001142857142857133
2026-05-29,350,13,0.037142857142857144,0.038857142857142854,0.00228571428571428,-0.0005714285714285838
2026-06-01,350,19,0.054285714285714284,0.03942857142857143,0.0005714285714285769,-0.001714285714285703
2026-06-02,350,14,0.04,0.037142857142857144,-0.0022857142857142868,-0.0028571428571428636
2026-06-04,350,18,0.05142857142857143,0.04057142857142857,0.0034285714285714267,0.005714285714285713
2026-06-05,350,9,0.025714285714285714,0.04171428571428572,0.0011428571428571468,-0.00228571428571428
2026-06-08,350,1,0.002857142857142857,0.03485714285714286,-0.00685714285714286,-0.008000000000000007
2026-06-09,350,7,0.02,0.028000000000000004,-0.006857142857142853,6.938893903907228e-18
