date,ticker,open,high,low,close,adj_close,volume
2024-04-29,438900.KS,9405.0,9540.0,9380.0,9540.0,9249.80859375,5775
2024-04-30,438900.KS,9525.0,9550.0,9500.0,9505.0,9215.873046875,14404
2024-05-02,438900.KS,9555.0,9610.0,9530.0,9595.0,9303.1357421875,8222
2024-05-03,438900.KS,9590.0,9600.0,9550.0,9555.0,9264.353515625,6181
2024-05-07,438900.KS,9555.0,9630.0,9515.0,9550.0,9259.5048828125,6455
2024-05-08,438900.KS,9560.0,9575.0,9485.0,9545.0,9254.6572265625,7329
2024-05-09,438900.KS,9505.0,9540.0,9490.0,9505.0,9215.873046875,3736
2024-05-10,438900.KS,9665.0,9695.0,9575.0,9695.0,9400.09375,26971
2024-05-13,438900.KS,9800.0,9925.0,9680.0,9845.0,9545.53125,32089
2024-05-14,438900.KS,9965.0,9965.0,9700.0,9750.0,9453.4208984375,6400
2024-05-16,438900.KS,9750.0,9890.0,9710.0,9735.0,9438.8779296875,12329
2024-05-17,438900.KS,10000.0,10420.0,10000.0,10250.0,9938.2119140625,155992
2024-05-20,438900.KS,10450.0,10900.0,10400.0,10520.0,10199.9990234375,129951
2024-05-21,438900.KS,10560.0,10685.0,10415.0,10485.0,10166.0634765625,135500
2024-05-22,438900.KS,10485.0,10745.0,10485.0,10645.0,10321.197265625,95447
2024-05-23,438900.KS,10610.0,10645.0,10465.0,10490.0,10170.912109375,60101
2024-05-24,438900.KS,10440.0,10755.0,10330.0,10705.0,10379.3720703125,97444
2024-05-27,438900.KS,10760.0,11030.0,10705.0,10865.0,10534.50390625,166693
2024-05-28,438900.KS,10885.0,11005.0,10820.0,10925.0,10592.6806640625,123575
2024-05-29,438900.KS,10905.0,11000.0,10840.0,10880.0,10549.048828125,44656
2024-05-30,438900.KS,10840.0,10880.0,10680.0,10760.0,10432.6982421875,41005
2024-05-31,438900.KS,10755.0,10790.0,10655.0,10750.0,10423.0029296875,86365
2024-06-03,438900.KS,10835.0,11065.0,10835.0,11040.0,10704.181640625,97481
2024-06-04,438900.KS,10960.0,10960.0,10650.0,10750.0,10423.0029296875,75211
2024-06-05,438900.KS,10775.0,10910.0,10730.0,10875.0,10544.201171875,50707
2024-06-07,438900.KS,11160.0,11175.0,11000.0,11055.0,10718.724609375,62150
2024-06-10,438900.KS,11080.0,11785.0,11050.0,11765.0,11407.1279296875,198172
2024-06-11,438900.KS,11845.0,11930.0,11545.0,11575.0,11222.908203125,144095
2024-06-12,438900.KS,11690.0,11855.0,11500.0,11855.0,11494.390625,128208
2024-06-13,438900.KS,11920.0,12135.0,11860.0,11945.0,11581.6533203125,192234
2024-06-14,438900.KS,11970.0,12635.0,11970.0,12360.0,11984.029296875,311053
2024-06-17,438900.KS,12505.0,12820.0,12360.0,12760.0,12371.8623046875,363920
2024-06-18,438900.KS,12875.0,12875.0,12500.0,12700.0,12313.6875,305751
2024-06-19,438900.KS,12650.0,12650.0,12015.0,12150.0,11780.4169921875,436205
2024-06-20,438900.KS,12200.0,12300.0,11995.0,12035.0,11668.916015625,284275
2024-06-21,438900.KS,12020.0,12290.0,11890.0,12220.0,11848.2880859375,210831
2024-06-24,438900.KS,12255.0,12330.0,11915.0,11980.0,11615.5888671875,117869
2024-06-25,438900.KS,11980.0,12065.0,11845.0,11910.0,11547.716796875,175998
2024-06-26,438900.KS,11900.0,12030.0,11740.0,11810.0,11450.7587890625,194788
2024-06-27,438900.KS,11815.0,11880.0,11635.0,11695.0,11339.2578125,156103
2024-06-28,438900.KS,11710.0,11920.0,11690.0,11915.0,11552.5654296875,240210
2024-07-01,438900.KS,11890.0,11890.0,11455.0,11465.0,11116.25390625,240436
2024-07-02,438900.KS,11415.0,11465.0,11245.0,11375.0,11028.9921875,144191
2024-07-03,438900.KS,11380.0,11410.0,11110.0,11230.0,10888.40234375,147230
2024-07-04,438900.KS,11295.0,11330.0,11110.0,11165.0,10825.3798828125,99799
2024-07-05,438900.KS,11165.0,11275.0,11155.0,11170.0,10830.2265625,134023
2024-07-08,438900.KS,11200.0,11450.0,11155.0,11420.0,11072.623046875,162821
2024-07-09,438900.KS,11500.0,11510.0,11385.0,11470.0,11121.1015625,79100
2024-07-10,438900.KS,11455.0,11455.0,11315.0,11390.0,11043.53515625,84295
2024-07-11,438900.KS,11410.0,11635.0,11305.0,11450.0,11101.7099609375,107231
2024-07-12,438900.KS,11450.0,11455.0,11240.0,11250.0,10907.7939453125,91394
2024-07-15,438900.KS,11290.0,11495.0,11290.0,11450.0,11101.7099609375,82358
2024-07-16,438900.KS,11465.0,11480.0,11325.0,11345.0,10999.9033203125,74763
